id,type,address,price,coords,contamination,distanceToDangerZone,distanceToMedianJobLocation,Zone,GreenConc,lt,lg,priceLogScaled,totalScore
link_ad_81619922,Trilocale,"via Quintosole 38, Quintosole - Chiaravalle, Milano",900,"[45.4024193, 9.204144699999999]",2.2872486479755025,4.381517488565959,7.569150798709061,5.0,0.05845259457649816,45.4024193,9.204144699999999,0.19620800900368796,-28.063186862728976
link_ad_83082149,Bilocale,"piazza Adriano Olivetti, Ripamonti, Milano",1400,"[45.442664, 9.2040021]",0.7293218307895586,1.6047039190504855,3.2053492523032414,5.0,0.05845259457649816,45.442664,9.2040021,0.3436954050502212,-13.07604987258019
link_ad_82698983,Trilocale,"via Lazzaro Papi, Porta Romana - Medaglie d'Oro, Milano",1400,"[45.4522516, 9.2020778]",0.4849461089470424,2.114597150827502,2.163461157983568,1.0,0.11462977145811785,45.4522516,9.2020778,0.3436954050502212,-3.8143787484760585
link_ad_83967716,Trilocale,"via Mauro Macchi 84, Pasteur, Milano",1300,"[45.490918, 9.218161199999999]",0.045439478009939194,2.058711304222043,3.218891746171805,2.0,0.08483287837837838,45.490918,9.218161199999999,0.3189575562084075,-7.198722988948651
link_ad_82356118,Trilocale,"via Sapri, Cascina Merlata - Musocco, Milano",1400,"[45.5046292, 9.1275262]",0.6187377015885431,1.0361530462093518,6.223927899756169,8.0,0.14965863237774032,45.5046292,9.1275262,0.3436954050502212,-30.00274663903921
link_ad_83915150,Quadrilocale,"via BERNA, Primaticcio, Milano",1400,"[45.4576832, 9.124405699999999]",-0.37838188619934954,2.273132131260041,5.287543827719263,6.0,0.11628345240700223,45.4576832,9.124405699999999,0.3436954050502212,-14.317208814515457
link_ad_83810610,Trilocale,"corso Lodi 18, Porta Romana - Medaglie d'Oro, Milano",1460,"[45.4522516, 9.2020778]",0.4849461089470424,2.114597150827502,2.163461157983568,1.0,0.11462977145811785,45.4522516,9.2020778,0.3577033988450897,-3.884418717450401
link_ad_83859208,Villa,"unifamiliare via Antonio Caccianino, Città Studi, Milano",3500,"[45.4851728, 9.227239899999999]",0.027993627736577764,2.1357375463098816,3.3727699837622134,3.0,0.1217181679550246,45.4851728,9.227239899999999,0.6495607655709432,-8.964343314024141
link_ad_83565161,Bilocale,"via Correggio, Amendola - Buonarroti, Milano",1200,"[45.4735619, 9.151326]",0.009170317876851186,2.1930642804476324,3.0437565362599046,8.0,0.14965863237774032,45.4735619,9.151326,0.29223864398112154,-5.012212926462523
link_ad_80928487,Bilocale,"piazza dei Daini 4, Bicocca, Milano",900,"[45.5159916, 9.210844699999999]",0.2610950715607032,2.621698252675831,5.391698651324691,9.0,0.17413316666666664,45.5159916,9.210844699999999,0.19620800900368796,-15.265851562732923
link_ad_83567163,Loft,"via Luigi Settembrini 18, Buenos Aires, Milano",1200,"[45.4812425, 9.205605499999999]",0.13195214615552686,3.504150692394287,1.7646295252073643,3.0,0.1217181679550246,45.4812425,9.205605499999999,0.29223864398112154,7.1852427250264945
link_ad_83752365,Trilocale,"via Piero Caldirola 6, Bicocca, Milano",1100,"[45.51379840000001, 9.213342299999999]",0.19883526471676305,2.3250696058042384,5.224345583493238,9.0,0.17413316666666664,45.51379840000001,9.213342299999999,0.2631935327881898,-15.935858042636431
